10091071,3,1,639.98,127.49,0.0,0.0,2016-07-14,2016-07-14,2017-02-22
10091811,1,1,526.83,128.33,0.0,0.0,2016-05-01,2016-04-01,2017-02-22
10091811,2,1,536.49,118.67,0.0,0.0,2016-06-01,2016-06-01,2017-02-22
10091811,3,1,546.33,108.83,0.0,0.0,2016-07-01,2016-07-01,2017-02-22
10094871,1,3,6000.0,18.33,0.0,0.0,2016-05-06,2016-04-11,2017-02-22
10107711,1,1,179.28,43.66,0.0,0.0,2016-05-04,2016-05-03,2017-02-22
10107711,2,1,182.56,40.38,0.0,0.0,2016-06-04,2016-06-01,2017-02-22
10107711,3,1,185.91,37.03,0.0,0.0,2016-07-04,2016-06-01,2017-02-22
10108771,1,1,429.69,44.8,0.0,0.0,2016-05-04,2016-05-04,2017-02-22
10108771,2,1,436.86,37.63,0.0,0.0,2016-06-04,2016-06-04,2017-02-22
10108771,3,1,444.14,30.35,0.0,0.0,2016-07-04,2016-07-04,2017-02-22
10110061,1,2,372.79,100.0,0.0,0.0,2016-05-01,2016-05-04,2017-02-22
10110061,2,1,380.25,92.54,0.0,0.0,2016-06-01,2016-05-29,2017-02-22
10110061,3,1,387.86,84.93,0.0,0.0,2016-07-01,2016-06-29,2017-02-22
10114231,1,2,503.39,52.48,0.0,0.0,2016-05-05,2016-05-12,2017-02-22
10114231,2,2,511.78,44.09,0.0,0.0,2016-06-05,2016-06-14,2017-02-22
10114231,3,1,520.31,35.56,0.0,0.0,2016-07-05,2016-06-25,2017-02-22
10116471,1,1,260.95,70.0,0.0,0.0,2016-05-01,2016-05-01,2017-02-22
10116471,2,1,266.17,64.78,0.0,0.0,2016-06-01,2016-05-31,2017-02-22
10116471,3,1,271.5,59.45,0.0,0.0,2016-07-01,2016-06-30,2017-02-22
10118421,1,1,156.09,38.02,0.0,0.0,2016-05-06,2016-04-08,2017-02-22
10118421,2,1,158.95,35.16,0.0,0.0,2016-06-06,2016-04-08,2017-02-22
10118421,3,1,161.87,32.24,0.0,0.0,2016-07-06,2016-04-08,2017-02-22
10125411,1,1,260.95,70.0,0.0,0.0,2016-05-06,2016-04-16,2017-02-22
10125411,2,1,266.17,64.78,0.0,0.0,2016-06-06,2016-06-06,2017-02-22
10125411,3,1,271.5,59.45,0.0,0.0,2016-07-06,2016-07-06,2017-02-22
10126851,1,1,451.57,109.99,0.0,0.0,2016-05-06,2016-05-03,2017-02-22
10126851,2,1,459.84,101.72,0.0,0.0,2016-06-06,2016-06-05,2017-02-22
10126851,3,1,468.27,93.29,0.0,0.0,2016-07-06,2016-07-04,2017-02-22
10134711,1,1,225.79,54.99,0.0,0.0,2016-05-05,2016-05-02,2017-02-22
10134711,2,1,229.92,50.86,0.0,0.0,2016-06-05,2016-06-03,2017-02-22
10134711,3,1,234.14,46.64,0.0,0.0,2016-07-05,2016-07-05,2017-02-22
10136351,1,1,260.95,70.0,0.0,0.0,2016-05-01,2016-04-30,2017-02-22
10136351,2,2,266.17,64.78,0.0,0.0,2016-06-01,2016-06-05,2017-02-22
10136351,3,2,271.5,59.45,0.0,0.0,2016-07-01,2016-07-18,2017-02-22
10140451,1,1,379.84,83.33,0.0,0.0,2016-05-02,2016-04-29,2017-02-22
10140451,2,1,386.17,77.0,0.0,0.0,2016-06-02,2016-05-30,2017-02-22
10140451,3,1,392.61,70.56,0.0,0.0,2016-07-02,2016-06-29,2017-02-22
10141381,1,1,451.57,109.99,0.0,0.0,2016-05-05,2016-05-05,2017-02-22
10141381,2,1,459.84,101.72,0.0,0.0,2016-06-05,2016-05-23,2017-02-22
10141381,3,1,468.27,93.29,0.0,0.0,2016-07-05,2016-07-05,2017-02-22
10141981,1,1,447.35,120.0,0.0,0.0,2016-05-09,2016-05-09,2017-02-22
10141981,2,2,456.3,111.05,0.0,0.0,2016-06-09,2016-06-12,2017-02-22
10141981,3,1,465.43,101.92,0.0,0.0,2016-07-09,2016-07-09,2017-02-22
10141991,1,2,451.57,109.99,0.0,0.0,2016-05-01,2016-05-02,2017-02-22
10141991,2,2,459.84,101.72,0.0,0.0,2016-06-01,2016-06-03,2017-02-22
10141991,3,1,468.27,93.29,0.0,0.0,2016-07-01,2016-07-01,2017-02-22
10144751,1,1,260.95,70.0,0.0,0.0,2016-05-01,2016-04-24,2017-02-22
10144751,2,1,266.17,64.78,0.0,0.0,2016-06-01,2016-05-29,2017-02-22
10144751,3,1,271.5,59.45,0.0,0.0,2016-07-01,2016-06-29,2017-02-22
10147011,1,1,372.79,100.0,0.0,0.0,2016-05-01,2016-05-01,2017-02-22
10147011,2,1,380.25,92.54,0.0,0.0,2016-06-01,2016-06-01,2017-02-22
10147011,3,1,387.86,84.93,0.0,0.0,2016-07-01,2016-06-30,2017-02-22
10147521,1,0,149.11,40.0,149.11,40.0,2016-05-06,\N,2017-02-22
10147521,2,0,152.1,37.01,152.1,37.01,2016-06-06,\N,2017-02-22
10147521,3,0,155.14,33.97,155.14,33.97,2016-07-06,\N,2017-02-22
10151221,1,1,451.57,109.99,0.0,0.0,2016-05-02,2016-05-02,2017-02-22
10151221,2,1,459.84,101.72,0.0,0.0,2016-06-02,2016-06-01,2017-02-22
10151221,3,1,468.27,93.29,0.0,0.0,2016-07-02,2016-07-02,2017-02-22
10152461,1,2,376.31,91.66,0.0,0.0,2016-05-05,2016-05-07,2017-02-22
10152461,2,2,383.21,84.76,0.0,0.0,2016-06-05,2016-06-08,2017-02-22
10152461,3,2,390.23,77.74,0.0,0.0,2016-07-05,2016-07-06,2017-02-22
10157051,1,1,376.31,91.66,0.0,0.0,2016-05-05,2016-04-30,2017-02-22
10157051,2,1,383.21,84.76,0.0,0.0,2016-06-05,2016-06-04,2017-02-22
10157051,3,3,4240.48,7.77,0.0,0.0,2016-07-05,2016-06-08,2017-02-22
10157611,1,1,529.29,122.5,0.0,0.0,2016-05-01,2016-04-22,2017-02-22
10157611,2,1,538.56,113.23,0.0,0.0,2016-06-01,2016-05-31,2017-02-22
10157611,3,1,547.98,103.81,0.0,0.0,2016-07-01,2016-06-30,2017-02-22
10158971,1,1,335.51,90.0,0.0,0.0,2016-05-01,2016-05-01,2017-02-22
10158971,2,2,342.23,83.28,0.0,0.0,2016-06-01,2016-06-03,2017-02-22
10158971,3,1,349.07,76.44,0.0,0.0,2016-07-01,2016-07-01,2017-02-22
10159791,1,2,629.24,138.05,0.0,0.0,2016-05-06,2016-05-14,2017-02-22
10159791,2,2,639.73,127.56,0.0,0.0,2016-06-06,2016-06-13,2017-02-22
10159791,3,0,650.39,116.9,650.39,116.9,2016-07-06,\N,2017-02-22
10163841,1,1,451.57,109.99,0.0,0.0,2016-05-01,2016-05-01,2017-02-22
10163841,2,1,459.84,101.72,0.0,0.0,2016-06-01,2016-05-29,2017-02-22
10163841,3,1,468.27,93.29,0.0,0.0,2016-07-01,2016-06-26,2017-02-22
10164441,1,1,484.63,130.0,0.0,0.0,2016-05-01,2016-05-01,2017-02-22
10164441,2,1,494.33,120.3,0.0,0.0,2016-06-01,2016-06-01,2017-02-22
10164441,3,1,504.21,110.42,0.0,0.0,2016-07-01,2016-06-27,2017-02-22
10164651,1,1,372.79,100.0,0.0,0.0,2016-05-06,2016-04-25,2017-02-22
10164651,2,1,380.25,92.54,0.0,0.0,2016-06-06,2016-05-20,2017-02-22
10164651,3,2,387.86,84.93,0.0,0.0,2016-07-06,2016-07-13,2017-02-22
10171611,1,1,376.31,91.66,0.0,0.0,2016-05-05,2016-05-02,2017-02-22
10171611,2,1,383.21,84.76,0.0,0.0,2016-06-05,2016-06-02,2017-02-22
10171611,3,0,390.23,77.74,390.23,77.74,2016-07-05,\N,2017-02-22
10174231,1,1,74.55,20.0,0.0,0.0,2016-05-01,2016-04-12,2017-02-22
10174231,2,1,76.05,18.5,0.0,0.0,2016-06-01,2016-04-12,2017-02-22
10174231,3,1,77.57,16.98,0.0,0.0,2016-07-01,2016-06-30,2017-02-22
10174261,1,2,142.99,34.83,0.0,0.0,2016-05-04,2016-05-05,2017-02-22
10174261,2,1,145.61,32.21,0.0,0.0,2016-06-04,2016-06-03,2017-02-22
10174261,3,1,148.28,29.54,0.0,0.0,2016-07-04,2016-07-01,2017-02-22
10175021,1,1,382.1,93.07,0.0,0.0,2016-05-01,2016-04-30,2017-02-22
10175021,2,1,389.1,86.07,0.0,0.0,2016-06-01,2016-05-30,2017-02-22
10175021,3,1,396.24,78.93,0.0,0.0,2016-07-01,2016-06-27,2017-02-22
10175581,1,1,260.95,70.0,0.0,0.0,2016-05-01,2016-04-25,2017-02-22
10175581,2,1,266.17,64.78,0.0,0.0,2016-06-01,2016-05-31,2017-02-22
10175581,3,1,271.5,59.45,0.0,0.0,2016-07-01,2016-06-29,2017-02-22
10176171,1,1,376.31,91.66,0.0,0.0,2016-05-06,2016-05-06,2017-02-22
10176171,2,1,383.21,84.76,0.0,0.0,2016-06-06,2016-05-31,2017-02-22
10176171,3,1,390.23,77.74,0.0,0.0,2016-07-06,2016-07-05,2017-02-22
10176551,1,1,372.79,100.0,0.0,0.0,2016-05-01,2016-04-30,2017-02-22
10176551,2,1,380.25,92.54,0.0,0.0,2016-06-01,2016-05-31,2017-02-22
10176551,3,1,387.86,84.93,0.0,0.0,2016-07-01,2016-06-30,2017-02-22
10176671,1,1,447.35,120.0,0.0,0.0,2016-05-01,2016-04-27,2017-02-22
10176671,2,1,456.3,111.05,0.0,0.0,2016-06-01,2016-05-24,2017-02-22
10176671,3,1,465.43,101.92,0.0,0.0,2016-07-01,2016-06-29,2017-02-22
10177921,1,1,376.31,91.66,0.0,0.0,2016-05-07,2016-04-30,2017-02-22
10177921,2,1,383.21,84.76,0.0,0.0,2016-06-07,2016-06-02,2017-02-22
10177921,3,1,390.23,77.74,0.0,0.0,2016-07-07,2016-07-04,2017-02-22
10178141,1,1,376.31,91.66,0.0,0.0,2016-05-06,2016-04-10,2017-02-22
10178141,2,1,383.21,84.76,0.0,0.0,2016-06-06,2016-05-20,2017-02-22
10178141,3,1,390.23,77.74,0.0,0.0,2016-07-06,2016-07-03,2017-02-22
10178841,1,1,372.79,100.0,0.0,0.0,2016-05-01,2016-04-12,2017-02-22
10178841,2,1,380.25,92.54,0.0,0.0,2016-06-01,2016-05-13,2017-02-22
10178841,3,1,387.86,84.93,0.0,0.0,2016-07-01,2016-06-06,2017-02-22
10178931,1,1,149.11,40.0,0.0,0.0,2016-04-30,2016-04-11,2017-02-22
10178931,2,1,152.1,37.01,0.0,0.0,2016-05-31,2016-05-19,2017-02-22
10178931,3,1,155.14,33.97,0.0,0.0,2016-06-30,2016-06-15,2017-02-22
10180831,1,1,88.05,19.31,0.0,0.0,2016-05-06,2016-05-06,2017-02-22
10180831,2,1,89.52,17.84,0.0,0.0,2016-06-06,2016-06-06,2017-02-22
10180831,3,1,91.01,16.35,0.0,0.0,2016-07-06,2016-07-05,2017-02-22
10181661,1,1,260.95,70.0,0.0,0.0,2016-05-01,2016-04-02,2017-02-22
10181661,2,1,266.17,64.78,0.0,0.0,2016-06-01,2016-05-25,2017-02-22
10181661,3,1,271.5,59.45,0.0,0.0,2016-07-01,2016-06-26,2017-02-22
10182881,1,1,372.79,100.0,0.0,0.0,2016-05-01,2016-05-01,2017-02-22
10182881,2,1,380.25,92.54,0.0,0.0,2016-06-01,2016-06-01,2017-02-22
10182881,3,2,387.86,84.93,0.0,0.0,2016-07-01,2016-07-03,2017-02-22
10183191,1,2,260.95,70.0,0.0,0.0,2016-05-01,2016-05-03,2017-02-22
10183191,2,1,266.17,64.78,0.0,0.0,2016-06-01,2016-05-31,2017-02-22
10183191,3,2,271.5,59.45,0.0,0.0,2016-07-01,2016-07-19,2017-02-22
10183351,1,2,372.79,100.0,0.0,0.0,2016-05-01,2016-06-25,2017-02-22
10183351,2,2,380.25,92.54,0.0,0.0,2016-06-01,2016-06-25,2017-02-22
10183351,3,2,387.86,84.93,0.0,0.0,2016-07-01,2016-07-21,2017-02-22
10184061,1,1,372.79,100.0,0.0,0.0,2016-05-06,2016-04-25,2017-02-22
10184061,2,1,380.25,92.54,0.0,0.0,2016-06-06,2016-05-26,2017-02-22
10184061,3,1,387.86,84.93,0.0,0.0,2016-07-06,2016-06-29,2017-02-22
10186111,1,2,447.35,120.0,0.0,0.0,2016-04-30,2016-05-15,2017-02-22
10186111,2,2,456.3,111.05,0.0,0.0,2016-05-31,2016-06-15,2017-02-22
10186111,3,2,465.43,101.92,0.0,0.0,2016-06-30,2016-07-21,2017-02-22
10188471,1,1,149.11,40.0,0.0,0.0,2016-05-01,2016-04-30,2017-02-22
10188471,2,1,152.1,37.01,0.0,0.0,2016-06-01,2016-06-01,2017-02-22
10188471,3,1,155.14,33.97,0.0,0.0,2016-07-01,2016-07-01,2017-02-22
10188981,1,1,376.31,91.66,0.0,0.0,2016-05-12,2016-05-12,2017-02-22
10188981,2,1,383.21,84.76,0.0,0.0,2016-06-12,2016-06-11,2017-02-22
10188981,3,1,390.23,77.74,0.0,0.0,2016-07-12,2016-07-12,2017-02-22
10190631,1,2,301.04,73.33,0.0,0.0,2016-05-05,2016-05-22,2017-02-22
10190631,2,2,306.56,67.81,0.0,0.0,2016-06-05,2016-06-12,2017-02-22
10190631,3,2,312.18,62.19,0.0,0.0,2016-07-05,2016-07-12,2017-02-22
10190841,1,1,372.79,100.0,0.0,0.0,2016-05-01,2016-05-01,2017-02-22
10190841,2,1,380.25,92.54,0.0,0.0,2016-06-01,2016-05-03,2017-02-22
10190841,3,1,387.86,84.93,0.0,0.0,2016-07-01,2016-05-03,2017-02-22
10191551,1,1,372.79,100.0,0.0,0.0,2016-05-01,2016-04-30,2017-02-22
10191551,2,1,380.25,92.54,0.0,0.0,2016-06-01,2016-05-29,2017-02-22
10191551,3,1,387.86,84.93,0.0,0.0,2016-07-01,2016-06-05,2017-02-22
10191991,1,1,579.51,141.16,0.0,0.0,2016-05-01,2016-04-28,2017-02-22
10191991,2,1,590.13,130.54,0.0,0.0,2016-06-01,2016-05-25,2017-02-22
10191991,3,1,600.95,119.72,0.0,0.0,2016-07-01,2016-06-26,2017-02-22
10192321,1,1,451.57,109.99,0.0,0.0,2016-05-05,2016-05-05,2017-02-22
10192321,2,2,459.84,101.72,0.0,0.0,2016-06-05,2016-06-06,2017-02-22
10192321,3,1,468.27,93.29,0.0,0.0,2016-07-05,2016-07-05,2017-02-22
10192871,1,2,372.79,100.0,0.0,0.0,2016-04-30,2016-05-08,2017-02-22
10192871,2,2,380.25,92.54,0.0,0.0,2016-05-31,2016-06-01,2017-02-22
10192871,3,2,387.86,84.93,0.0,0.0,2016-06-30,2016-07-01,2017-02-22
10193551,1,1,298.23,80.0,0.0,0.0,2016-04-30,2016-04-29,2017-02-22
10193551,2,1,304.2,74.03,0.0,0.0,2016-05-31,2016-05-30,2017-02-22
10193551,3,1,310.28,67.95,0.0,0.0,2016-06-30,2016-06-30,2017-02-22
10196391,1,1,335.51,90.0,0.0,0.0,2016-04-30,2016-04-02,2017-02-22
10196391,2,2,342.23,83.28,0.0,0.0,2016-05-31,2016-06-04,2017-02-22
10196391,3,1,349.07,76.44,0.0,0.0,2016-06-30,2016-06-30,2017-02-22
10197421,1,1,335.51,90.0,0.0,0.0,2016-05-01,2016-04-30,2017-02-22
10197421,2,1,342.23,83.28,0.0,0.0,2016-06-01,2016-05-31,2017-02-22
10197421,3,1,349.07,76.44,0.0,0.0,2016-07-01,2016-06-30,2017-02-22
10197961,1,0,372.79,100.0,372.79,100.0,2016-05-01,\N,2017-02-22
10197961,2,0,380.25,92.54,380.25,92.54,2016-06-01,\N,2017-02-22
10197961,3,0,387.86,84.93,387.86,84.93,2016-07-01,\N,2017-02-22
10198651,1,1,149.11,40.0,0.0,0.0,2016-04-30,2016-04-14,2017-02-22
10198651,2,1,152.1,37.01,0.0,0.0,2016-05-31,2016-04-19,2017-02-22
10198651,3,1,155.14,33.97,0.0,0.0,2016-06-30,2016-06-29,2017-02-22
10198851,1,2,607.74,133.33,0.0,0.0,2016-05-06,2016-05-07,2017-02-22
10198851,2,1,617.87,123.2,0.0,0.0,2016-06-06,2016-06-05,2017-02-22
10198851,3,1,628.17,112.9,0.0,0.0,2016-07-06,2016-07-06,2017-02-22
10198981,1,1,376.31,91.66,0.0,0.0,2016-05-06,2016-05-06,2017-02-22
10198981,2,3,4623.69,14.12,0.0,0.0,2016-06-06,2016-05-11,2017-02-22
10200491,1,1,335.51,90.0,0.0,0.0,2016-04-30,2016-04-01,2017-02-22
10200491,2,1,342.23,83.28,0.0,0.0,2016-05-31,2016-04-27,2017-02-22
10200491,3,1,349.07,76.44,0.0,0.0,2016-06-30,2016-06-29,2017-02-22
10201091,1,1,335.51,90.0,0.0,0.0,2016-04-30,2016-04-30,2017-02-22
10201091,2,2,342.23,83.28,0.0,0.0,2016-05-31,2016-06-03,2017-02-22
10201091,3,1,349.07,76.44,0.0,0.0,2016-06-30,2016-06-30,2017-02-22
10202211,1,1,447.35,120.0,0.0,0.0,2016-04-30,2016-04-30,2017-02-22
10202211,2,1,456.3,111.05,0.0,0.0,2016-05-31,2016-05-31,2017-02-22
10202211,3,1,465.43,101.92,0.0,0.0,2016-06-30,2016-06-30,2017-02-22
10202821,1,2,335.51,90.0,0.0,0.0,2016-04-30,2016-05-01,2017-02-22
10202821,2,1,342.23,83.28,0.0,0.0,2016-05-31,2016-05-01,2017-02-22
10202821,3,1,349.07,76.44,0.0,0.0,2016-06-30,2016-06-27,2017-02-22
10204291,1,2,335.51,90.0,0.0,0.0,2016-05-01,2016-05-03,2017-02-22
10204291,2,2,342.23,83.28,0.0,0.0,2016-06-01,2016-06-06,2017-02-22
10204291,3,2,349.07,76.44,0.0,0.0,2016-07-01,2016-07-02,2017-02-22
10205381,1,2,547.66,57.1,0.0,0.0,2016-05-06,2016-05-08,2017-02-22
10205381,2,1,556.79,47.97,0.0,0.0,2016-06-06,2016-06-06,2017-02-22
10205381,3,1,566.07,38.69,0.0,0.0,2016-07-06,2016-07-06,2017-02-22
10205911,1,1,410.07,110.0,0.0,0.0,2016-04-30,2016-04-29,2017-02-22
10205911,2,1,418.28,101.79,0.0,0.0,2016-05-31,2016-05-25,2017-02-22
10205911,3,1,426.64,93.43,0.0,0.0,2016-06-30,2016-06-25,2017-02-22
10208081,1,1,335.51,90.0,0.0,0.0,2016-05-07,2016-05-05,2017-02-22
10208081,2,1,342.23,83.28,0.0,0.0,2016-06-07,2016-05-05,2017-02-22
10208081,3,1,349.07,76.44,0.0,0.0,2016-07-07,2016-07-05,2017-02-22
10208891,1,1,260.95,70.0,0.0,0.0,2016-05-01,2016-04-04,2017-02-22
10208891,2,1,266.17,64.78,0.0,0.0,2016-06-01,2016-05-19,2017-02-22
10208891,3,1,271.5,59.45,0.0,0.0,2016-07-01,2016-06-18,2017-02-22
10210121,1,1,376.31,91.66,0.0,0.0,2016-05-05,2016-05-03,2017-02-22
10210121,2,1,383.21,84.76,0.0,0.0,2016-06-05,2016-06-05,2017-02-22
10210121,3,1,390.23,77.74,0.0,0.0,2016-07-05,2016-07-03,2017-02-22
10210341,1,1,451.57,109.99,0.0,0.0,2016-05-09,2016-04-15,2017-02-22
10210341,2,1,459.84,101.72,0.0,0.0,2016-06-09,2016-06-09,2017-02-22
10210341,3,2,468.27,93.29,0.0,0.0,2016-07-09,2016-07-10,2017-02-22
10211381,1,2,372.79,100.0,0.0,0.0,2016-04-30,2016-05-03,2017-02-22
10211381,2,1,380.25,92.54,0.0,0.0,2016-05-31,2016-05-31,2017-02-22
10211381,3,1,387.86,84.93,0.0,0.0,2016-06-30,2016-06-30,2017-02-22
10211421,1,2,447.35,120.0,0.0,0.0,2016-05-01,2016-05-05,2017-02-22
10211421,2,2,456.3,111.05,0.0,0.0,2016-06-01,2016-06-07,2017-02-22
10211421,3,2,465.43,101.92,0.0,0.0,2016-07-01,2016-07-07,2017-02-22
10211791,1,1,447.35,120.0,0.0,0.0,2016-04-30,2016-04-29,2017-02-22
10211791,2,1,456.3,111.05,0.0,0.0,2016-05-31,2016-05-31,2017-02-22
10211791,3,1,465.43,101.92,0.0,0.0,2016-06-30,2016-06-30,2017-02-22
