10118421,2074,12,22,2016-04-06,D,其他,否,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1,2500,425.35,2,3
10125411,3500,12,24,2016-04-06,E,普通,是,32,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10126851,6000,12,22,2016-04-06,D,普通,是,27,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10134711,3000,12,22,2016-04-05,D,普通,是,26,女,未成功认证,未成功认证,成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10136351,3500,12,24,2016-04-01,E,普通,是,34,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10140451,5000,12,20,2016-04-02,C,其他,是,26,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10141381,6000,12,22,2016-04-05,D,普通,是,35,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10141981,6000,12,24,2016-04-09,E,普通,是,34,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10141991,6000,12,22,2016-04-01,D,普通,是,31,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10144751,3500,12,24,2016-04-01,E,普通,是,25,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10147011,5000,12,24,2016-04-01,E,普通,是,34,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10147521,2000,12,24,2016-04-06,E,普通,是,24,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10151221,6000,12,22,2016-04-02,D,普通,是,30,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10152461,5000,12,22,2016-04-05,D,普通,是,32,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10157051,5000,12,22,2016-04-05,D,普通,是,32,女,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10157611,7000,12,21,2016-04-01,C,普通,是,36,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10158971,4500,12,24,2016-04-01,E,普通,是,22,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10159791,8283,12,20,2016-04-06,C,普通,否,33,男,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1,3000,0,6,0
10163841,6000,12,22,2016-04-01,D,其他,是,52,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10164441,6500,12,24,2016-04-01,E,普通,是,24,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10164651,5000,12,24,2016-04-06,E,普通,是,26,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10171611,5000,12,22,2016-04-05,D,普通,是,43,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10174231,1000,12,24,2016-04-01,E,普通,是,27,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10174261,1900,12,22,2016-04-04,D,普通,否,24,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2,4500,510.42,5,3
10175021,5077,12,22,2016-04-01,D,普通,否,45,男,成功认证,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2,6451,0,8,7
10175581,3500,12,24,2016-04-01,E,普通,是,28,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10176171,5000,12,22,2016-04-06,D,普通,是,29,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10176551,5000,12,24,2016-04-01,E,普通,是,43,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10176671,6000,12,24,2016-04-01,E,普通,是,32,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10177921,5000,12,22,2016-04-07,D,普通,是,24,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10178141,5000,12,22,2016-04-06,D,普通,是,36,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10178841,5000,12,24,2016-04-01,E,普通,是,29,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10178931,2000,12,24,2016-04-01,E,普通,是,22,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10180831,1159,12,20,2016-04-06,C,普通,否,23,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1,1000,840.84,2,0
10181661,3500,12,24,2016-04-01,E,普通,是,33,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10182881,5000,12,24,2016-04-01,E,普通,是,27,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10183191,3500,12,24,2016-04-01,E,普通,是,33,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10183351,5000,12,24,2016-04-01,E,普通,是,33,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10184061,5000,12,24,2016-04-06,E,普通,是,31,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10186111,6000,12,24,2016-04-01,E,普通,是,46,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10188471,2000,12,24,2016-04-01,E,普通,是,28,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10188981,5000,12,22,2016-04-12,D,普通,是,23,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10190631,4000,12,22,2016-04-05,D,普通,是,39,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10190841,5000,12,24,2016-04-01,E,普通,是,33,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10191551,5000,12,24,2016-04-01,E,普通,是,29,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10191991,7700,12,22,2016-04-01,D,普通,是,32,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10192321,6000,12,22,2016-04-05,D,普通,是,42,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10192871,5000,12,24,2016-04-01,E,普通,是,23,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10193551,4000,12,24,2016-04-01,E,普通,是,30,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10196391,4500,12,24,2016-04-01,E,普通,是,41,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10197421,4500,12,24,2016-04-01,E,普通,是,38,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10197961,5000,12,24,2016-04-01,E,普通,是,25,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10198651,2000,12,24,2016-04-01,E,其他,是,21,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10198851,8000,12,20,2016-04-06,C,普通,是,38,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10198981,5000,12,22,2016-04-06,D,普通,是,38,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10200491,4500,12,24,2016-04-01,E,其他,是,25,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10201091,4500,12,24,2016-04-01,E,普通,是,36,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10202211,6000,12,24,2016-04-01,E,普通,是,38,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10202821,4500,12,24,2016-04-01,E,普通,是,32,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10204291,4500,12,24,2016-04-01,E,普通,是,34,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10205381,3426,6,20,2016-04-06,C,普通,否,35,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1,8750,4602.5,5,1
10205911,5500,12,24,2016-04-01,E,普通,是,34,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10208081,4500,12,24,2016-04-07,E,普通,是,49,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10208891,3500,12,24,2016-04-01,E,普通,是,26,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10210121,5000,12,22,2016-04-05,D,普通,是,48,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10210341,6000,12,22,2016-04-09,D,普通,是,37,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10211381,5000,12,24,2016-04-01,E,普通,是,31,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10211421,6000,12,24,2016-04-01,E,普通,是,38,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10211791,6000,12,24,2016-04-01,E,普通,是,45,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10211831,5000,12,24,2016-04-01,E,普通,是,27,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10211921,5000,12,22,2016-04-05,D,普通,是,33,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10212281,2200,12,22,2016-04-02,E,其他,否,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4,10620,5397.25,8,4
10213151,4500,12,24,2016-04-06,E,其他,是,31,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10213461,4500,12,24,2016-04-01,E,普通,是,34,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10213481,1600,12,22,2016-04-14,F,APP闪电,否,19,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1,1000,338.87,4,0
10213951,4500,12,24,2016-04-01,E,普通,是,22,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10214281,6000,12,24,2016-04-07,E,普通,是,45,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10215201,6000,12,22,2016-04-05,D,普通,是,27,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10215541,4000,12,22,2016-04-06,D,普通,是,53,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10216121,8000,12,18,2016-04-05,B,普通,是,24,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10217211,5000,12,24,2016-04-03,E,普通,是,35,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10218131,5000,12,24,2016-04-01,E,普通,是,33,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10218491,9000,6,20,2016-04-04,C,普通,是,34,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10218661,2000,12,24,2016-04-01,E,普通,是,22,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10219861,5000,12,22,2016-04-05,D,普通,是,52,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10220261,5000,12,22,2016-04-01,D,普通,是,36,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10220321,4000,12,24,2016-04-01,E,普通,是,40,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10220371,6000,12,22,2016-04-05,D,普通,是,28,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10222111,5000,12,24,2016-04-01,E,普通,是,29,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10223991,6000,12,22,2016-04-05,D,普通,是,34,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10224121,5000,12,24,2016-04-01,E,普通,是,25,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10225461,6000,12,24,2016-04-01,E,普通,是,44,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10225481,9000,12,20,2016-04-07,C,普通,是,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10225911,4500,12,24,2016-04-01,E,普通,是,48,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10226271,4200,12,24,2016-04-01,E,普通,是,26,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10226431,4500,12,24,2016-04-01,E,普通,是,21,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10226671,8200,12,22,2016-04-07,D,普通,是,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10227451,6000,12,22,2016-04-05,D,普通,是,37,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10227701,3500,12,24,2016-04-07,E,普通,是,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10228371,7000,6,20,2016-04-07,C,普通,是,29,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10228871,3000,12,20,2016-04-04,C,普通,是,23,女,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10229381,4000,12,24,2016-04-01,E,普通,是,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10229411,8200,12,22,2016-04-04,D,普通,是,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10229661,2000,12,22,2016-04-04,D,普通,是,23,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10230041,1200,12,24,2016-04-01,E,普通,是,24,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10230431,3000,12,20,2016-04-06,C,其他,否,24,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1,3000,0,1,6
10230761,2141,12,18,2016-04-04,B,普通,否,26,男,未成功认证,未成功认证,成功认证,成功认证,成功认证,未成功认证,3,11600,5858.91,12,1
10233001,2000,12,22,2016-04-04,C,其他,否,24,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1,3500,2375.65,1,3
10233711,4000,12,24,2016-04-06,E,普通,是,29,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10234041,2800,12,18,2016-04-05,B,普通,是,20,女,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10234681,1000,12,22,2016-04-07,D,普通,是,22,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10235011,7000,12,22,2016-04-05,D,普通,是,47,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10237281,4200,12,22,2016-04-05,D,普通,是,26,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10238081,3500,12,24,2016-04-07,E,普通,是,47,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10238121,3400,6,20,2016-04-04,C,其他,否,36,男,成功认证,成功认证,成功认证,未成功认证,成功认证,成功认证,6,33575,8067.29,28,0
10238911,6000,12,24,2016-04-06,E,普通,是,35,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10239131,5000,12,22,2016-04-06,D,普通,是,35,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10240141,5000,12,24,2016-04-01,E,普通,是,40,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10240411,7000,12,22,2016-04-06,D,普通,是,36,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10242261,7000,12,22,2016-04-05,D,其他,是,22,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10242371,3404,6,20,2016-04-04,C,普通,否,33,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1,7000,3595.77,6,0
10242611,4500,12,24,2016-04-01,E,其他,是,26,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10244511,4500,12,24,2016-04-01,E,普通,是,30,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10246031,4500,12,24,2016-04-01,E,普通,是,26,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10246631,3752,12,22,2016-04-04,D,普通,否,35,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2,6700,3247.46,13,0
10247051,4000,12,24,2016-04-01,E,普通,是,28,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10247431,4500,12,24,2016-04-01,E,普通,是,39,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10248491,6000,12,22,2016-04-05,D,普通,是,41,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10248921,5000,12,24,2016-04-01,E,普通,是,30,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10249061,5000,12,24,2016-04-01,E,普通,是,43,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10249301,5000,12,24,2016-04-01,E,普通,是,31,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10250301,5000,12,24,2016-04-06,E,普通,是,42,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10251621,4200,12,23,2016-04-01,F,普通,是,37,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10252101,4000,12,22,2016-04-06,D,普通,是,25,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10253111,5000,12,24,2016-04-01,E,普通,是,38,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10253211,4000,12,22,2016-04-06,D,普通,是,39,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10253411,2312,12,22,2016-04-06,C,其他,否,32,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1,7500,5187.27,4,0
10254621,4000,12,24,2016-04-01,E,普通,是,26,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10254721,5000,12,24,2016-04-01,E,普通,是,24,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10255021,6000,12,24,2016-04-01,E,普通,是,41,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10255141,7000,12,22,2016-04-06,D,普通,是,33,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10255191,2214,6,20,2016-04-04,C,普通,否,43,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1,4200,3285.27,2,1
10255651,7500,12,23,2016-04-07,D,普通,是,25,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0,0,0,0,0
10256091,6000,12,22,2016-04-05,D,普通,是,31,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10256311,5000,12,24,2016-04-01,E,普通,是,23,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10256821,6000,12,22,2016-04-06,D,普通,是,28,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10256851,4500,12,22,2016-04-04,D,其他,否,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3,5500,2890.91,12,0
10256921,6000,12,22,2016-04-05,D,普通,是,48,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10257431,4500,12,24,2016-04-01,E,其他,是,29,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10257941,5000,12,24,2016-04-01,E,普通,是,25,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0,0,0,0,0
10258251,2688,12,20,2016-04-06,C,其他,否,36,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1,8200,5511.9,2,0
